LSOA Code,ARSON AND CRIMINAL DAMAGE,BURGLARY,DRUG OFFENCES,MISCELLANEOUS CRIMES AGAINST SOCIETY,POSSESSION OF WEAPONS,PUBLIC ORDER OFFENCES,ROBBERY,THEFT,VEHICLE OFFENCES,VIOLENCE AGAINST THE PERSON,Total_crime
E01002925,0.10878243512974052,0.08982035928143713,0.07684630738522955,0.015968063872255488,0.008982035928143712,0.06187624750499002,0.016966067864271458,0.22554890219560877,0.13972055888223553,0.2554890219560878,1002
E01002926,0.10181818181818182,0.17454545454545456,0.02727272727272727,0.016363636363636365,0.007272727272727273,0.04181818181818182,0.01090909090909091,0.19090909090909092,0.17454545454545456,0.2545454545454545,550
E01002927,0.11808669656203288,0.2077727952167414,0.05530642750373692,0.014947683109118086,0.007473841554559043,0.04185351270553064,0.02242152466367713,0.11210762331838565,0.15994020926756353,0.2600896860986547,669
E01002928,0.09245742092457421,0.14841849148418493,0.040551500405515,0.013787510137875101,0.004866180048661801,0.042984590429845905,0.027575020275750203,0.2611516626115166,0.12327656123276562,0.24493106244931062,1233
E01002929,0.09125475285171103,0.1634980988593156,0.03269961977186312,0.009125475285171103,0.0022813688212927757,0.03269961977186312,0.015209125475285171,0.3923954372623574,0.13688212927756654,0.12395437262357414,1315
E01002930,0.08027777777777778,0.06527777777777778,0.03805555555555556,0.013888888888888888,0.0022222222222222222,0.06,0.021944444444444444,0.4494444444444444,0.07083333333333333,0.19805555555555557,3600
E01002931,0.112,0.13777777777777778,0.05511111111111111,0.014222222222222223,0.0008888888888888889,0.05422222222222222,0.03111111111111111,0.19111111111111112,0.176,0.22755555555555557,1125
E01002932,0.10855063674954518,0.07095209217707701,0.05700424499696786,0.009702850212249849,0.005457853244390539,0.08489993935718618,0.009096422073984234,0.20133414190418436,0.0897513644633111,0.3632504548211037,1649
E01002933,0.13958125623130607,0.11764705882352941,0.06480558325024925,0.006979062811565304,0.003988035892323031,0.0259222333000997,0.014955134596211365,0.13958125623130607,0.17547357926221335,0.31106679960119643,1003
E01002934,0.081203007518797,0.13233082706766916,0.015037593984962405,0.013533834586466165,0.0030075187969924814,0.058646616541353384,0.022556390977443608,0.3097744360902256,0.16541353383458646,0.19849624060150375,665
E01002935,0.07111756168359942,0.12191582002902758,0.04862119013062409,0.013788098693759071,0.002902757619738752,0.045718432510885344,0.01741654571843251,0.3737300435413643,0.09869375907111756,0.20609579100145137,1378
E01002937,0.13685636856368563,0.14634146341463414,0.07588075880758807,0.009485094850948509,0.0027100271002710027,0.03387533875338753,0.028455284552845527,0.1937669376693767,0.16937669376693767,0.2032520325203252,738
E01002938,0.10723192019950124,0.19451371571072318,0.022443890274314215,0.004987531172069825,0.0024937655860349127,0.034912718204488775,0.014962593516209476,0.1970074812967581,0.19451371571072318,0.22693266832917705,802
E01002939,0.14512471655328799,0.08616780045351474,0.04383975812547241,0.017384731670445956,0.006802721088435374,0.05895691609977324,0.019652305366591082,0.22826908541194255,0.10430839002267574,0.2894935752078609,1323
E01002940,0.15582450832072617,0.10287443267776097,0.05446293494704992,0.018154311649016642,0.006051437216338881,0.07110438729198185,0.02118003025718608,0.09833585476550681,0.12102874432677761,0.35098335854765506,661
E01002941,0.14074717636837533,0.10425716768027801,0.03301476976542137,0.015638575152041704,0.0026064291920069507,0.06950477845351868,0.01998262380538662,0.2536924413553432,0.10773240660295395,0.2528236316246742,1151
E01002942,0.138996138996139,0.12355212355212356,0.03861003861003861,0.011583011583011582,0.009652509652509652,0.0637065637065637,0.013513513513513514,0.10424710424710425,0.14285714285714285,0.3532818532818533,518
E01002943,0.16027397260273973,0.0958904109589041,0.07123287671232877,0.012328767123287671,0.009589041095890411,0.04657534246575343,0.00684931506849315,0.08904109589041095,0.11232876712328767,0.3958904109589041,730
E01002944,0.10875331564986737,0.20159151193633953,0.03580901856763926,0.015915119363395226,0.002652519893899204,0.029177718832891247,0.009283819628647215,0.15517241379310345,0.1883289124668435,0.253315649867374,754
E01002945,0.12172573189522343,0.20030816640986132,0.029275808936825885,0.01078582434514638,0.004622496147919877,0.04314329738058552,0.02157164869029276,0.09553158705701079,0.17257318952234207,0.300462249614792,649
E01002946,0.10357142857142858,0.1625,0.02857142857142857,0.02142857142857143,0.0017857142857142857,0.039285714285714285,0.0125,0.11071428571428571,0.20892857142857144,0.3107142857142857,560
E01002947,0.1421232876712329,0.12157534246575342,0.0702054794520548,0.008561643835616438,0.0017123287671232876,0.04280821917808219,0.008561643835616438,0.08904109589041095,0.1969178082191781,0.3184931506849315,584
E01002948,0.09355828220858896,0.06288343558282208,0.04831288343558282,0.008819018404907975,0.008052147239263804,0.060199386503067484,0.006901840490797546,0.3316717791411043,0.15299079754601227,0.22661042944785276,2608
E01002949,0.15736040609137056,0.08883248730964467,0.06472081218274112,0.013959390862944163,0.006345177664974619,0.0532994923857868,0.0038071065989847717,0.116751269035533,0.13705583756345177,0.35786802030456855,788
E01002950,0.1429872495446266,0.09380692167577413,0.06830601092896176,0.01366120218579235,0.010018214936247723,0.07468123861566485,0.01366120218579235,0.09744990892531877,0.09836065573770492,0.3870673952641166,1098
E01002951,0.06799336650082918,0.1857379767827529,0.03482587064676617,0.006633499170812604,0.004975124378109453,0.04311774461028192,0.008291873963515755,0.18407960199004975,0.21061359867330018,0.2537313432835821,603
E01002952,0.09261744966442953,0.27114093959731544,0.028187919463087248,0.0013422818791946308,0.0013422818791946308,0.038926174496644296,0.005369127516778523,0.14630872483221477,0.24161073825503357,0.17315436241610738,745
E01002953,0.0641925777331996,0.1765295887662989,0.025075225677031094,0.00802407221664995,0.0010030090270812437,0.03009027081243731,0.011033099297893681,0.3550651955867603,0.1945837512537613,0.13440320962888666,997
E01002954,0.06237721021611002,0.08300589390962672,0.036345776031434185,0.007858546168958742,0.008840864440078585,0.07416502946954813,0.012770137524557957,0.3433202357563851,0.057465618860510805,0.3138506876227898,2036
E01002955,0.10187110187110188,0.19646569646569648,0.04365904365904366,0.007276507276507277,0.005197505197505198,0.04781704781704782,0.016632016632016633,0.09667359667359668,0.20270270270270271,0.2817047817047817,962
E01002956,0.05578947368421053,0.19052631578947368,0.12842105263157894,0.00631578947368421,0.00631578947368421,0.028421052631578948,0.014736842105263158,0.17473684210526316,0.17473684210526316,0.22,950
E01002957,0.1004739336492891,0.1052132701421801,0.061611374407582936,0.017061611374407582,0.0009478672985781991,0.06635071090047394,0.012322274881516588,0.12890995260663507,0.1004739336492891,0.4066350710900474,1055
E01002958,0.14699792960662525,0.16977225672877846,0.020703933747412008,0.014492753623188406,0.002070393374741201,0.024844720496894408,0.010351966873706004,0.15113871635610765,0.16149068322981366,0.2981366459627329,483
E01002959,0.0944700460829493,0.3294930875576037,0.029953917050691243,0.0,0.0,0.04377880184331797,0.01152073732718894,0.1497695852534562,0.21889400921658986,0.12211981566820276,434
E01002960,0.0963855421686747,0.1614457831325301,0.04819277108433735,0.01325301204819277,0.007228915662650603,0.03975903614457831,0.01566265060240964,0.2216867469879518,0.17951807228915662,0.21686746987951808,830
E01002961,0.11129032258064517,0.2064516129032258,0.03387096774193549,0.014516129032258065,0.0,0.035483870967741936,0.020967741935483872,0.17258064516129032,0.1403225806451613,0.2645161290322581,620
E01002962,0.14440993788819875,0.12732919254658384,0.03260869565217391,0.012422360248447204,0.003105590062111801,0.04813664596273292,0.007763975155279503,0.10714285714285714,0.13819875776397517,0.37888198757763975,644
E01002963,0.13260530421216848,0.1918876755070203,0.0327613104524181,0.0078003120124804995,0.0062402496099844,0.0421216848673947,0.0078003120124804995,0.1794071762870515,0.10764430577223089,0.2917316692667707,641
E01002964,0.05322178711285155,0.028835884656461374,0.12299750800996796,0.008543965824136704,0.014773940904236383,0.04271982912068352,0.022783908864364544,0.39035243859024565,0.03399786400854397,0.2817728729085084,5618
E01002965,0.09787735849056604,0.10259433962264151,0.10180817610062894,0.0220125786163522,0.009827044025157232,0.06092767295597484,0.01650943396226415,0.2869496855345912,0.060141509433962265,0.24135220125786164,2544
E01002966,0.13705103969754254,0.12381852551984877,0.08790170132325142,0.013232514177693762,0.003780718336483932,0.06521739130434782,0.017013232514177693,0.1890359168241966,0.1266540642722117,0.23629489603024575,1058
E01002967,0.10781990521327015,0.1528436018957346,0.035545023696682464,0.011848341232227487,0.005924170616113744,0.04265402843601896,0.013033175355450236,0.23104265402843602,0.15402843601895735,0.245260663507109,844
E01002968,0.049694666001994015,0.019067796610169493,0.08864032901296112,0.00803838484546361,0.0066674975074775674,0.04835493519441675,0.022245762711864406,0.5583873379860419,0.014612412761714856,0.18429087736789632,32096
E01002969,0.11420765027322405,0.0546448087431694,0.1371584699453552,0.01639344262295082,0.012568306010928962,0.06174863387978142,0.018579234972677595,0.1092896174863388,0.054098360655737705,0.42131147540983604,1830
E01002970,0.10967250571210967,0.10053313023610053,0.09215536938309216,0.017517136329017517,0.011424219345011425,0.07463823305407463,0.017517136329017517,0.13556740289413557,0.09748667174409749,0.3434881949733435,1313
E01002971,0.12234794908062235,0.09052333804809053,0.13578500707213578,0.01485148514851485,0.007072135785007072,0.06718528995756719,0.028995756718528994,0.1789250353606789,0.08345120226308345,0.2708628005657709,1414
E01002972,0.09943977591036414,0.08870214752567694,0.07282913165266107,0.015406162464985995,0.0070028011204481795,0.06442577030812324,0.0196078431372549,0.30205415499533145,0.06209150326797386,0.2684407096171802,2142
E01002973,0.11333333333333333,0.09333333333333334,0.05238095238095238,0.012380952380952381,0.007619047619047619,0.06761904761904762,0.02666666666666667,0.19523809523809524,0.07809523809523809,0.35333333333333333,1050
E01002974,0.12770411723656663,0.1256106071179344,0.08862526168876483,0.009071877180739707,0.011863224005582694,0.051639916259595256,0.016050244242847175,0.17864619678995114,0.12909979064898813,0.26168876482903003,1433
E01002975,0.09870740305522914,0.16216216216216217,0.041128084606345476,0.008225616921269096,0.010575793184488837,0.06933019976498238,0.01762632197414806,0.10223266745005875,0.15511163337250294,0.33490011750881316,851
E01002976,0.1267605633802817,0.17370892018779344,0.014084507042253521,0.03051643192488263,0.002347417840375587,0.06338028169014084,0.004694835680751174,0.10093896713615023,0.16666666666666666,0.31690140845070425,426
E01002977,0.14272809394760613,0.1120144534778681,0.07407407407407407,0.016260162601626018,0.00993676603432701,0.04607046070460705,0.037940379403794036,0.13911472448057813,0.09033423667570009,0.33152664859981934,1107
E01002978,0.10543840177580466,0.15760266370699222,0.042175360710321866,0.01553829078801332,0.006659267480577136,0.06437291897891231,0.022197558268590455,0.19311875693673697,0.13873473917869034,0.2541620421753607,901
E01002979,0.09484536082474226,0.17938144329896907,0.04536082474226804,0.024742268041237112,0.004123711340206186,0.0288659793814433,0.008247422680412371,0.088659793814433,0.177319587628866,0.34845360824742266,485
E01002980,0.10180995475113122,0.24660633484162897,0.04751131221719457,0.00904977375565611,0.004524886877828055,0.03167420814479638,0.01809954751131222,0.11085972850678733,0.2171945701357466,0.21266968325791855,442
E01002981,0.09618573797678276,0.21724709784411278,0.04643449419568822,0.01824212271973466,0.003316749585406302,0.04643449419568822,0.01824212271973466,0.0812603648424544,0.18076285240464346,0.29187396351575456,603
E01002982,0.12195121951219512,0.20034843205574912,0.06445993031358885,0.017421602787456445,0.003484320557491289,0.041811846689895474,0.012195121951219513,0.11149825783972125,0.16898954703832753,0.2578397212543554,574
E01002983,0.07636363636363637,0.17454545454545456,0.07272727272727272,0.01696969696969697,0.013333333333333334,0.05818181818181818,0.02666666666666667,0.13333333333333333,0.19393939393939394,0.23393939393939395,825
E01002984,0.11473565804274466,0.13385826771653545,0.06299212598425197,0.01124859392575928,0.012373453318335208,0.07311586051743532,0.02699662542182227,0.1608548931383577,0.12710911136107986,0.27671541057367827,889
E01002985,0.10081466395112017,0.14562118126272913,0.06109979633401222,0.021384928716904276,0.004073319755600814,0.051934826883910386,0.023421588594704685,0.1446028513238289,0.12627291242362526,0.32077393075356414,982
E01002986,0.1212624584717608,0.2026578073089701,0.03322259136212625,0.013289036544850499,0.0033222591362126247,0.046511627906976744,0.0049833887043189366,0.13953488372093023,0.1760797342192691,0.2591362126245847,602
E01002987,0.07524509803921568,0.05318627450980392,0.052450980392156864,0.012009803921568628,0.005392156862745098,0.0732843137254902,0.01911764705882353,0.44926470588235295,0.028186274509803922,0.23186274509803922,4080
E01002988,0.12521891418563924,0.09807355516637478,0.07355516637478109,0.01926444833625219,0.006129597197898424,0.05691768826619965,0.0297723292469352,0.2434325744308231,0.05779334500875657,0.28984238178633975,1142
E01002989,0.08934337997847147,0.11194833153928956,0.03659849300322928,0.011840688912809472,0.002152852529601722,0.05059203444564048,0.011840688912809472,0.30355220667384286,0.1668460710441335,0.21528525296017223,929
E01002990,0.08089260808926081,0.16736401673640167,0.04881450488145049,0.023709902370990237,0.012552301255230125,0.05439330543933055,0.029288702928870293,0.20502092050209206,0.10181311018131102,0.27615062761506276,717
